2025-10-11 07:24:41 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 07:25:47 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 07:25:47 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 07:25:47 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 07:25:47 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 07:25:47 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 07:25:47 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 07:25:47 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 07:25:47 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 07:25:47 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 07:25:47 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 07:25:48 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-2-1212)
2025-10-11 07:25:58 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 07:26:03 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 07:26:03 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 07:26:03 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 07:26:03 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 07:26:03 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 07:26:03 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 07:26:03 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 07:26:03 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 07:26:03 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 07:26:03 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 07:30:05 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 07:30:05 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 07:30:10 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 07:30:10 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 07:30:10 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 07:30:10 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 07:30:10 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 07:30:10 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 07:30:10 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 07:30:10 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 07:30:10 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 07:30:11 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 07:30:11 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 07:30:11 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 07:30:11 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-2-1212)
2025-10-11 07:30:21 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 07:30:25 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 07:30:25 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 07:30:25 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 07:30:25 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 07:30:25 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 07:30:25 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 07:30:25 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 07:30:25 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 07:30:25 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 07:30:25 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 07:31:57 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 07:31:57 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 07:32:03 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 07:32:03 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 07:32:03 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 07:32:03 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 07:32:03 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 07:32:03 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 07:32:03 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 07:32:03 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 07:32:03 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 07:32:03 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 07:32:03 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 07:32:03 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 07:32:04 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-2-1212)
2025-10-11 07:32:23 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 07:32:50 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 07:32:50 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 07:32:50 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 07:32:50 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 07:32:50 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 07:32:50 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 07:32:50 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 07:32:50 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 07:32:50 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 07:32:50 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 07:33:31 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 07:33:31 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 07:35:33 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 07:35:33 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 07:35:33 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 07:35:33 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 07:35:33 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 07:35:33 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 07:35:33 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 07:35:33 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 07:35:33 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 07:35:34 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 07:35:34 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 07:35:34 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 07:35:34 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-2-1212)
2025-10-11 07:35:43 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 07:35:47 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 07:35:47 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 07:35:47 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 07:35:47 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 07:35:47 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 07:35:47 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 07:35:47 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 07:35:47 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 07:35:47 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 07:35:47 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 07:40:21 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 07:40:21 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 07:40:26 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 07:40:26 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 07:40:26 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 07:40:26 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 07:40:26 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 07:40:26 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 07:40:26 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 07:40:26 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 07:40:26 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 07:40:27 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 07:40:27 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 07:40:27 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 07:40:27 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-2-1212)
2025-10-11 07:40:38 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 07:40:42 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 07:40:42 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 07:40:42 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 07:40:42 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 07:40:42 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 07:40:42 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 07:40:42 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 07:40:42 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 07:40:42 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 07:40:42 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 07:43:47 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 07:43:48 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 07:43:53 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 07:43:53 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 07:43:53 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 07:43:53 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 07:43:53 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 07:43:53 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 07:43:53 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 07:43:53 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 07:43:53 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 07:43:54 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 07:43:54 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 07:43:54 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 07:43:54 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-2-1212)
2025-10-11 07:44:04 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 07:44:08 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 07:44:08 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 07:44:08 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 07:44:08 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 07:44:08 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 07:44:08 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 07:44:08 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 07:44:08 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 07:44:08 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 07:44:08 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 07:56:20 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 07:56:20 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 07:56:27 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 07:56:27 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 07:56:27 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 07:56:27 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 07:56:27 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 07:56:27 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 07:56:27 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 07:56:27 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 07:56:27 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 07:56:27 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 07:56:27 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 07:56:27 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 07:56:28 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-4-fast)
2025-10-11 11:39:31 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 11:40:02 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 11:40:02 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 11:40:02 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 11:40:02 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 11:40:02 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 11:40:02 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 11:40:02 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 11:40:02 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 11:40:03 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 11:40:03 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 11:41:01 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 11:41:01 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 11:41:08 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 11:41:08 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 11:41:08 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 11:41:08 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 11:41:08 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 11:41:08 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 11:41:08 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 11:41:08 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 11:41:08 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 11:41:09 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 11:41:09 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 11:41:09 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 11:41:10 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-4-fast)
2025-10-11 11:41:26 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 11:41:30 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 11:41:30 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 11:41:30 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 11:41:30 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 11:41:30 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 11:41:30 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 11:41:30 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 11:41:30 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 11:41:30 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 11:41:30 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 11:49:41 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 11:49:41 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 11:56:03 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 11:56:03 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 11:56:03 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 11:56:03 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 11:56:03 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 11:56:03 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 11:56:03 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 11:56:03 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 11:56:03 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 11:56:04 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 11:56:04 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 11:56:04 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 11:56:04 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-4-fast)
2025-10-11 11:56:11 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 11:56:14 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 11:56:14 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 11:56:14 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 11:56:14 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 11:56:14 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 11:56:14 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 11:56:14 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 11:56:14 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 11:56:14 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 11:56:14 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 11:57:47 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 11:57:47 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 11:57:47 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 11:57:47 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 11:57:47 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 11:57:47 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 11:57:47 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 11:57:47 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 11:57:47 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 11:57:48 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 11:57:48 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 11:57:48 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 11:57:48 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-4-fast)
2025-10-11 11:57:54 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
